sid,idx,E_MACE_D3_eV,E_bind_MACE_D3_eV,dE_rel_meV,converged,n_steps,d_min_ads_sub_A,d_reactive_A,distance_bin,fingerprint
S2,8903,-600.731646,-2.2654,933.8,True,67,2.014,3.74,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.6, 3.6, 3.6, 3.7, 3.7, 4.1, 4.4, 4.6, 5.1]"
S2,1611,-600.731474,-2.2653,934.0,True,103,1.904,2.819,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.2, 3.7, 3.9, 4.0, 4.1, 4.6, 4.8, 4.8, 4.9]"
S2,1390,-600.731441,-2.2652,934.0,True,93,1.902,2.958,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 4.1, 4.2, 4.3, 4.3, 4.8, 4.9, 5.0, 5.1]"
S2,4715,-600.73142,-2.2652,934.1,True,71,1.898,5.848,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.8, 3.8, 4.7, 4.8, 4.9, 5.2, 5.2, 5.3, 5.8, 5.8]"
S2,4037,-600.730858,-2.2647,934.6,True,52,2.016,3.621,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 3.8, 4.1, 4.3, 4.4, 4.6, 4.8, 5.2, 5.6]"
S2,6375,-600.730786,-2.2646,934.7,True,77,1.901,3.301,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.6, 4.3, 4.4, 4.4, 4.4, 4.6, 4.6, 5.3, 5.5]"
S2,63,-600.730775,-2.2646,934.7,True,60,1.903,4.41,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.8, 4.1, 4.4, 4.5, 4.5, 4.9, 5.1, 5.4, 5.5, 6.0]"
S2,4591,-600.730736,-2.2645,934.8,True,83,1.902,3.037,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 4.0, 4.2, 4.2, 4.3, 4.4, 4.5, 5.1, 5.2]"
S2,3163,-600.730711,-2.2645,934.8,True,102,2.017,3.574,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.6, 3.8, 4.1, 4.3, 4.3, 4.3, 4.3, 5.2, 5.4]"
S2,6780,-600.730708,-2.2645,934.8,True,53,2.012,3.755,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.6, 3.8, 3.8, 3.9, 4.0, 4.3, 4.5, 4.9, 5.4]"
S2,6373,-600.730693,-2.2645,934.8,True,104,2.014,5.369,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 4.1, 4.2, 5.1, 5.2, 5.4, 5.6, 5.7, 5.7, 5.9, 5.9]"
S2,3785,-600.730639,-2.2644,934.9,True,92,2.014,5.342,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 4.1, 4.3, 5.1, 5.2, 5.3, 5.5, 5.7, 5.7, 5.8, 5.9]"
S2,4033,-600.730335,-2.2641,935.2,True,82,2.012,3.678,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.6, 3.6, 3.6, 3.7, 3.7, 4.1, 4.2, 4.7, 5.2]"
S2,6439,-600.730171,-2.264,935.3,True,89,1.898,5.983,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.8, 4.1, 4.2, 4.5, 4.5, 4.9, 4.9, 5.6, 5.7, 6.0]"
S2,3248,-600.730084,-2.2639,935.4,True,134,2.017,3.681,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.6, 3.6, 3.7, 3.7, 3.7, 4.1, 4.4, 4.7, 5.2]"
S2,614,-600.729861,-2.2637,935.6,True,93,1.902,2.816,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.2, 3.8, 4.0, 4.0, 4.1, 4.6, 4.8, 4.8, 4.9]"
S2,7742,-600.729774,-2.2636,935.7,True,82,2.019,4.514,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.7, 3.9, 4.5, 4.6, 4.6, 4.8, 4.9, 5.0, 5.5, 5.6]"
S2,909,-600.729638,-2.2634,935.9,True,91,2.018,5.341,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 4.1, 4.3, 5.2, 5.3, 5.3, 5.6, 5.7, 5.8, 5.9, 5.9]"
S2,5406,-600.729638,-2.2634,935.9,True,70,2.017,4.537,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.6, 4.4, 4.4, 4.5, 4.7, 4.7, 4.8, 5.2, 5.4]"
S2,9445,-600.729464,-2.2633,936.0,True,91,1.903,2.936,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 4.0, 4.2, 4.2, 4.3, 4.8, 4.9, 5.0, 5.0]"
S2,8696,-600.729418,-2.2632,936.1,True,64,2.014,3.733,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.5, 3.6, 3.6, 3.7, 3.7, 4.1, 4.3, 4.6, 5.1]"
S2,7772,-600.729108,-2.2629,936.4,True,91,2.011,3.667,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.4, 3.5, 3.5, 3.6, 3.7, 4.0, 4.1, 4.5, 5.0]"
S2,7731,-600.728999,-2.2628,936.5,True,63,2.013,3.618,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 3.7, 4.1, 4.3, 4.4, 4.6, 4.8, 5.2, 5.6]"
S2,5227,-600.728977,-2.2628,936.5,True,110,2.014,3.588,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 3.8, 3.9, 4.0, 4.4, 4.4, 4.4, 5.1, 5.5]"
S2,10103,-600.728588,-2.2624,936.9,True,93,2.011,3.597,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 3.7, 3.8, 3.9, 4.3, 4.4, 4.4, 5.0, 5.4]"
S2,11597,-600.728176,-2.262,937.3,True,81,2.017,4.536,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.9, 4.1, 4.5, 4.7, 4.8, 4.8, 5.1, 5.2, 5.6, 5.7]"
S2,479,-600.728104,-2.2619,937.4,True,112,2.012,3.741,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.7, 3.7, 3.8, 3.8, 4.0, 4.3, 4.4, 4.9, 5.4]"
S2,3227,-600.728048,-2.2618,937.4,True,85,2.016,3.612,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.5, 3.5, 3.5, 3.6, 3.6, 4.0, 4.2, 4.6, 5.1]"
S2,9461,-600.727791,-2.2616,937.7,True,70,2.014,3.509,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.5, 3.6, 4.0, 4.2, 4.3, 4.5, 4.8, 5.0, 5.4]"
S2,4443,-600.727788,-2.2616,937.7,True,79,1.902,3.311,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.6, 4.4, 4.5, 4.6, 4.6, 4.7, 4.9, 5.4, 5.6]"
S2,6840,-600.727688,-2.2615,937.8,True,57,2.014,3.75,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.5, 3.6, 3.7, 3.7, 3.7, 4.1, 4.4, 4.6, 5.1]"
S2,8504,-600.727259,-2.2611,938.2,True,101,1.903,2.802,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.2, 3.7, 3.9, 4.0, 4.1, 4.6, 4.7, 4.8, 4.9]"
S2,10104,-600.727256,-2.2611,938.2,True,85,2.012,3.702,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.6, 3.7, 3.8, 3.9, 3.9, 4.3, 4.5, 4.9, 5.3]"
S2,8088,-600.727234,-2.261,938.3,True,72,2.015,4.565,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.7, 4.5, 4.5, 4.6, 4.8, 4.8, 4.8, 5.2, 5.4]"
S2,2909,-600.727206,-2.261,938.3,True,100,1.902,3.116,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 4.2, 4.3, 4.3, 4.5, 4.5, 4.5, 5.2, 5.3]"
S2,4177,-600.72696,-2.2608,938.5,True,93,2.014,4.47,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 4.2, 4.3, 4.5, 4.5, 4.6, 4.7, 5.0, 5.2]"
S2,6817,-600.726898,-2.2607,938.6,True,92,2.019,4.483,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 4.2, 4.3, 4.4, 4.5, 4.5, 4.7, 5.0, 5.2]"
S2,11438,-600.72651,-2.2603,939.0,True,121,2.012,3.559,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.5, 3.6, 3.6, 3.7, 4.0, 4.2, 4.2, 4.8, 5.3]"
S2,6430,-600.726498,-2.2603,939.0,True,107,1.903,2.817,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.2, 3.7, 4.0, 4.0, 4.0, 4.6, 4.7, 4.8, 4.9]"
S2,11429,-600.726486,-2.2603,939.0,True,54,2.013,3.618,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 3.7, 4.1, 4.3, 4.4, 4.6, 4.8, 5.1, 5.6]"
S2,4310,-600.726338,-2.2601,939.2,True,99,2.012,3.662,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.5, 3.7, 3.8, 3.8, 4.1, 4.3, 4.4, 4.9, 5.4]"
S2,10439,-600.726214,-2.26,939.3,True,105,2.011,3.68,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 3.7, 3.8, 3.9, 4.2, 4.4, 4.5, 5.0, 5.4]"
S2,9534,-600.726158,-2.26,939.3,True,87,2.013,3.656,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.6, 3.7, 3.7, 3.7, 3.8, 4.2, 4.4, 4.7, 5.2]"
S2,2115,-600.726028,-2.2598,939.5,True,71,2.019,4.565,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.7, 4.4, 4.5, 4.6, 4.8, 4.8, 4.9, 5.2, 5.4]"
S2,2722,-600.725964,-2.2598,939.5,True,60,2.012,3.737,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.5, 3.6, 3.6, 3.6, 3.7, 4.0, 4.3, 4.6, 5.1]"
S2,1165,-600.725886,-2.2597,939.6,True,70,2.016,3.642,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 4.1, 4.3, 4.5, 4.5, 4.6, 4.6, 5.3, 5.6]"
S2,1791,-600.725852,-2.2597,939.6,True,53,1.899,3.034,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.4, 4.2, 4.3, 4.4, 4.4, 4.8, 4.9, 5.1, 5.3]"
S2,5272,-600.725799,-2.2596,939.7,True,78,1.904,3.206,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.3, 4.2, 4.2, 4.3, 4.3, 4.3, 4.5, 5.2, 5.2]"
S2,11076,-600.725725,-2.2595,939.8,True,60,1.9,3.253,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.5, 4.2, 4.4, 4.4, 4.5, 4.8, 4.9, 5.3, 5.4]"
S2,9800,-600.725722,-2.2595,939.8,True,83,1.904,2.894,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 3.8, 4.0, 4.1, 4.2, 4.7, 4.8, 4.9, 5.0]"
S2,3276,-600.725722,-2.2595,939.8,True,71,1.903,3.183,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.4, 4.2, 4.2, 4.3, 4.3, 4.4, 4.5, 5.2, 5.2]"
S2,10437,-600.725707,-2.2595,939.8,True,84,2.01,3.639,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 3.6, 3.6, 3.6, 3.8, 4.2, 4.3, 4.7, 5.2]"
S2,11422,-600.725702,-2.2595,939.8,True,73,2.01,3.51,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.5, 3.5, 3.9, 4.1, 4.2, 4.4, 4.6, 5.0, 5.4]"
S2,4297,-600.725631,-2.2594,939.9,True,70,1.899,3.074,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 4.2, 4.3, 4.4, 4.4, 4.9, 5.1, 5.1, 5.2]"
S2,11445,-600.725606,-2.2594,939.9,True,78,2.02,4.55,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.9, 4.1, 4.6, 4.8, 4.8, 4.8, 5.1, 5.2, 5.6, 5.7]"
S2,2914,-600.725509,-2.2593,940.0,True,59,2.012,3.746,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.5, 3.6, 3.6, 3.7, 3.7, 4.0, 4.3, 4.6, 5.1]"
S2,6369,-600.725289,-2.2591,940.2,True,98,1.905,2.745,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.7, 3.1, 3.5, 3.8, 3.9, 3.9, 4.4, 4.5, 4.7, 4.8]"
S2,10729,-600.725236,-2.259,940.3,True,92,1.902,2.886,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 4.0, 4.1, 4.2, 4.2, 4.8, 4.8, 5.0, 5.0]"
S2,5247,-600.725164,-2.259,940.3,True,77,2.022,4.55,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.9, 4.1, 4.5, 4.8, 4.8, 4.8, 5.1, 5.3, 5.6, 5.7]"
S2,11111,-600.725162,-2.259,940.3,True,89,2.018,5.282,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 4.0, 4.1, 5.0, 5.1, 5.3, 5.5, 5.5, 5.6, 5.7, 5.8]"
S2,3720,-600.725148,-2.2589,940.3,True,86,1.903,3.135,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.3, 4.0, 4.2, 4.3, 4.4, 4.5, 4.6, 5.2, 5.2]"
S2,11437,-600.725135,-2.2589,940.4,True,92,2.015,3.658,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.5, 3.6, 3.6, 3.7, 3.7, 4.1, 4.2, 4.7, 5.2]"
S2,10587,-600.72513,-2.2589,940.4,True,86,2.011,3.645,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 3.6, 3.6, 3.7, 3.8, 4.2, 4.3, 4.7, 5.2]"
S2,486,-600.724777,-2.2586,940.7,True,108,2.013,3.691,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.6, 3.6, 3.7, 3.8, 3.9, 4.3, 4.4, 4.4, 5.0, 5.5]"
S2,5242,-600.724713,-2.2585,940.8,True,120,2.011,3.547,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.5, 3.5, 3.6, 3.7, 4.0, 4.2, 4.2, 4.8, 5.3]"
S2,5403,-600.724709,-2.2585,940.8,True,77,2.022,4.55,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.9, 4.1, 4.5, 4.8, 4.8, 4.8, 5.1, 5.3, 5.6, 5.7]"
S2,4623,-600.724694,-2.2585,940.8,True,91,1.9,3.344,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.2, 3.3, 3.5, 3.6, 3.7, 3.7, 3.8, 4.6, 4.8]"
S2,6774,-600.724689,-2.2585,940.8,True,94,2.015,3.679,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 3.7, 3.8, 3.9, 4.2, 4.4, 4.4, 5.0, 5.4]"
S2,10091,-600.724684,-2.2585,940.8,True,78,2.011,3.641,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.5, 3.5, 3.5, 3.5, 3.6, 4.0, 4.2, 4.5, 5.0]"
S2,5220,-600.724443,-2.2582,941.0,True,84,2.01,3.566,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.4, 3.5, 3.5, 3.6, 3.6, 4.0, 4.0, 4.6, 5.1]"
S2,7023,-600.724423,-2.2582,941.1,True,122,1.9,3.07,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 4.2, 4.3, 4.4, 4.5, 5.0, 5.1, 5.1, 5.2]"
S2,4355,-600.724403,-2.2582,941.1,True,68,1.9,3.208,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.4, 4.2, 4.2, 4.3, 4.3, 4.3, 4.5, 5.2, 5.2]"
S2,7922,-600.724273,-2.2581,941.2,True,73,1.901,2.987,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 4.1, 4.3, 4.3, 4.3, 4.9, 4.9, 5.0, 5.1]"
S2,5371,-600.724004,-2.2578,941.5,True,83,2.009,3.573,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.4, 3.5, 3.5, 3.6, 3.6, 4.0, 4.0, 4.5, 5.1]"
S2,10297,-600.723371,-2.2572,942.1,True,87,2.012,3.583,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 3.5, 3.5, 3.6, 3.6, 4.0, 4.1, 4.6, 5.1]"
S2,4461,-600.72337,-2.2572,942.1,True,82,2.014,3.615,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 3.6, 3.6, 3.6, 3.8, 4.1, 4.3, 4.7, 5.2]"
S2,5277,-600.723232,-2.257,942.3,True,81,2.006,3.692,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.4, 3.4, 3.5, 3.6, 3.7, 3.9, 4.1, 4.5, 5.0]"
S2,9468,-600.723192,-2.257,942.3,True,83,2.012,3.707,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.5, 3.5, 3.6, 3.6, 3.7, 4.0, 4.3, 4.6, 5.1]"
S2,1015,-600.723004,-2.2568,942.5,True,77,1.898,4.288,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.2, 3.2, 3.2, 3.6, 3.7, 4.3, 4.5, 4.6, 4.7]"
S2,10428,-600.722939,-2.2567,942.6,True,93,1.9,2.889,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.8, 4.1, 4.1, 4.2, 4.7, 4.8, 4.9, 5.0]"
S2,3282,-600.721845,-2.2556,943.6,True,95,1.901,2.942,reactive-close,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 4.0, 4.2, 4.2, 4.3, 4.8, 4.9, 5.0, 5.0]"
S2,3207,-600.721162,-2.255,944.3,True,99,1.896,5.68,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 4.0, 4.4, 4.6, 4.7, 4.8, 5.1, 5.5, 5.6, 5.7, 6.0]"
S2,11566,-600.721078,-2.2549,944.4,True,79,2.013,3.578,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.4, 3.5, 3.6, 3.6, 3.9, 4.0, 4.5, 5.0]"
S2,6391,-600.720725,-2.2545,944.8,True,67,1.901,3.03,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 4.1, 4.3, 4.3, 4.4, 4.9, 5.0, 5.0, 5.2]"
S2,4032,-600.72068,-2.2545,944.8,True,119,2.013,3.572,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.3, 3.5, 3.6, 3.7, 3.7, 3.9, 4.2, 4.3, 4.8, 5.2]"
S2,3218,-600.720656,-2.2545,944.8,True,69,1.9,3.173,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.6, 4.3, 4.4, 4.5, 4.6, 5.1, 5.2, 5.3, 5.4]"
S2,5644,-600.720486,-2.2543,945.0,True,76,2.021,3.623,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.6, 4.0, 4.2, 4.5, 4.5, 4.5, 4.5, 5.3, 5.5]"
S2,5262,-600.720294,-2.2541,945.2,True,94,2.014,4.602,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.8, 4.0, 4.1, 4.2, 4.4, 4.4, 4.6, 4.9, 5.4, 5.5]"
S2,5251,-600.720293,-2.2541,945.2,True,76,2.016,4.515,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.6, 3.8, 4.5, 4.6, 4.6, 4.8, 5.0, 5.1, 5.3, 5.5]"
S2,4717,-600.719949,-2.2537,945.5,True,64,1.897,5.827,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.8, 3.8, 4.7, 4.8, 4.9, 5.1, 5.2, 5.3, 5.8, 5.8]"
S2,7018,-600.719941,-2.2537,945.5,True,103,2.019,3.609,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.6, 3.8, 4.1, 4.2, 4.2, 4.3, 4.3, 5.2, 5.4]"
S2,10107,-600.719888,-2.2537,945.6,True,80,2.013,3.724,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.4, 3.5, 3.7, 3.7, 3.7, 4.0, 4.3, 4.6, 5.0]"
S2,1167,-600.719876,-2.2537,945.6,True,103,2.017,3.593,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 3.6, 3.8, 4.1, 4.2, 4.2, 4.2, 4.3, 5.1, 5.4]"
